"id", "userId", "orderQty", "subtotal", "date", "timestamp",
13345, 401, 3, "243.00", Sat Dec 05 2015 10:32:26 GMT-0500 (EST), 1449329546354,
13346, 810, 4, "184.00", Sun Oct 05 2014 22:37:26 GMT-0400 (EDT), 1412563046423,
13347, 10, 7, "224.00", Wed Mar 16 2016 13:58:08 GMT-0400 (EDT), 1458151088756,
13348, 575, 3, "231.00", Fri Nov 28 2014 21:30:42 GMT-0500 (EST), 1417228242457,
13349, 1110, 2, "164.00", Sat Nov 15 2014 11:08:28 GMT-0500 (EST), 1416067708189,
13350, 1279, 8, "904.00", Wed Nov 11 2015 23:42:10 GMT-0500 (EST), 1447303330458,
13351, 98, 4, "380.00", Thu May 01 2014 04:18:43 GMT-0400 (EDT), 1398932323162,
13352, 695, 2, "180.00", Tue Nov 25 2014 04:47:01 GMT-0500 (EST), 1416908821125,
13353, 677, 4, "292.00", Tue Apr 08 2014 21:32:41 GMT-0400 (EDT), 1397007161303,
13354, 1475, 6, "324.00", Tue Jul 15 2014 17:18:22 GMT-0400 (EDT), 1405459102922,
13355, 1487, 7, "707.00", Sun Apr 20 2014 08:59:08 GMT-0400 (EDT), 1397998748877,
13356, 1475, 8, "960.00", Thu Feb 05 2015 04:41:59 GMT-0500 (EST), 1423129319702,
13357, 370, 9, "495.00", Sat May 16 2015 00:57:58 GMT-0400 (EDT), 1431752278614,
13358, 1405, 6, "210.00", Thu Jun 26 2014 01:33:52 GMT-0400 (EDT), 1403760832013,
13359, 1400, 8, "960.00", Fri Apr 10 2015 09:17:15 GMT-0400 (EDT), 1428671835522,
13360, 624, 6, "402.00", Tue Sep 02 2014 19:07:38 GMT-0400 (EDT), 1409699258740,
13361, 940, 7, "735.00", Sun Apr 05 2015 23:04:55 GMT-0400 (EDT), 1428289495815,
13362, 810, 1, "91.00", Wed Apr 16 2014 08:53:58 GMT-0400 (EDT), 1397652838954,
13363, 1350, 5, "445.00", Sat Jan 02 2016 11:50:55 GMT-0500 (EST), 1451753455414,
13364, 1433, 3, "309.00", Tue Jul 15 2014 01:01:22 GMT-0400 (EDT), 1405400482404,
13365, 812, 4, "268.00", Sat Feb 13 2016 15:53:33 GMT-0500 (EST), 1455396813475,
13366, 160, 3, "240.00", Mon Jun 09 2014 14:28:19 GMT-0400 (EDT), 1402338499034,
13367, 1278, 4, "396.00", Thu Mar 19 2015 20:00:37 GMT-0400 (EDT), 1426809637445,
13368, 1313, 2, "200.00", Sat Jan 02 2016 07:38:07 GMT-0500 (EST), 1451738287811,
13369, 1414, 3, "108.00", Mon Apr 06 2015 21:05:11 GMT-0400 (EDT), 1428368711619,
13370, 580, 4, "400.00", Sun Mar 15 2015 02:39:12 GMT-0400 (EDT), 1426401552961,
13371, 373, 4, "384.00", Sun Jul 05 2015 19:43:43 GMT-0400 (EDT), 1436139823011,
13372, 111, 3, "201.00", Fri May 09 2014 01:34:38 GMT-0400 (EDT), 1399613678675,
13373, 725, 3, "327.00", Sat Nov 08 2014 15:08:38 GMT-0500 (EST), 1415477318171,
13374, 1281, 8, "488.00", Sun Apr 20 2014 20:55:08 GMT-0400 (EDT), 1398041708564,
13375, 1459, 3, "150.00", Mon Nov 03 2014 06:27:38 GMT-0500 (EST), 1415014058513,
13376, 1396, 1, "57.00", Sun Jul 12 2015 05:43:36 GMT-0400 (EDT), 1436694216661,
13377, 371, 6, "198.00", Mon Sep 01 2014 03:11:23 GMT-0400 (EDT), 1409555483971,
13378, 118, 7, "392.00", Wed Aug 26 2015 08:38:10 GMT-0400 (EDT), 1440592690482,
13379, 512, 5, "590.00", Sat Nov 15 2014 13:27:34 GMT-0500 (EST), 1416076054227,
13380, 7, 7, "833.00", Mon Jun 29 2015 18:50:54 GMT-0400 (EDT), 1435618254952,
13381, 1076, 5, "310.00", Sun Jun 28 2015 14:18:57 GMT-0400 (EDT), 1435515537945,
13382, 695, 4, "260.00", Mon Nov 10 2014 20:38:41 GMT-0500 (EST), 1415669921569,
13383, 695, 7, "616.00", Tue Feb 24 2015 01:15:26 GMT-0500 (EST), 1424758526143,
13384, 370, 2, "198.00", Sun Oct 19 2014 17:42:05 GMT-0400 (EDT), 1413754925394,
13385, 1102, 6, "156.00", Sun Dec 28 2014 21:38:03 GMT-0500 (EST), 1419820683622,
13386, 373, 2, "92.00", Wed Sep 23 2015 07:06:20 GMT-0400 (EDT), 1443006380684,
13387, 92, 6, "570.00", Wed Nov 19 2014 03:34:13 GMT-0500 (EST), 1416386053133,
13388, 908, 3, "342.00", Fri Mar 06 2015 17:48:06 GMT-0500 (EST), 1425682086104,
13389, 1279, 7, "329.00", Sat Oct 17 2015 21:54:34 GMT-0400 (EDT), 1445133274180,
13390, 1062, 3, "237.00", Wed Jun 25 2014 01:49:00 GMT-0400 (EDT), 1403675340680,
13391, 867, 7, "336.00", Sun May 10 2015 00:20:34 GMT-0400 (EDT), 1431231634101,
13392, 1076, 4, "444.00", Thu Feb 11 2016 07:17:37 GMT-0500 (EST), 1455193057556,
13393, 35, 7, "777.00", Sun Jul 19 2015 14:49:44 GMT-0400 (EDT), 1437331784527,
13394, 355, 7, "203.00", Thu May 22 2014 05:00:12 GMT-0400 (EDT), 1400749212465,
13395, 1110, 3, "93.00", Mon Jun 22 2015 13:52:24 GMT-0400 (EDT), 1434995544907,
13396, 187, 7, "868.00", Sun Feb 07 2016 02:35:34 GMT-0500 (EST), 1454830534900,
13397, 940, 7, "567.00", Sat Jun 14 2014 13:48:05 GMT-0400 (EDT), 1402768085007,
13398, 721, 8, "248.00", Mon Aug 18 2014 16:57:18 GMT-0400 (EDT), 1408395438775,
13399, 695, 2, "128.00", Wed Nov 25 2015 23:22:38 GMT-0500 (EST), 1448511758355,
13400, 300, 8, "352.00", Wed Jul 01 2015 12:41:08 GMT-0400 (EDT), 1435768868144,
13401, 1328, 3, "144.00", Sun Sep 21 2014 11:59:44 GMT-0400 (EDT), 1411315184289,
13402, 1256, 8, "968.00", Sun Oct 05 2014 08:55:51 GMT-0400 (EDT), 1412513751909,
13403, 812, 5, "375.00", Sat Jul 11 2015 14:36:10 GMT-0400 (EDT), 1436639770690,
13404, 1076, 9, "765.00", Mon Jul 07 2014 11:38:20 GMT-0400 (EDT), 1404747500491,
13405, 620, 1, "114.00", Thu Jan 29 2015 05:02:13 GMT-0500 (EST), 1422525733380,
13406, 10, 2, "198.00", Fri Feb 13 2015 13:12:59 GMT-0500 (EST), 1423851179877,
13407, 503, 6, "690.00", Sun Jun 14 2015 16:32:44 GMT-0400 (EDT), 1434313964242,
13408, 1220, 5, "530.00", Fri Feb 05 2016 06:36:34 GMT-0500 (EST), 1454672194089,
13409, 33, 7, "497.00", Thu Mar 19 2015 16:06:36 GMT-0400 (EDT), 1426795596394,
13410, 853, 2, "60.00", Fri Mar 20 2015 06:10:10 GMT-0400 (EDT), 1426846210834,
13411, 105, 8, "896.00", Mon Feb 23 2015 00:59:14 GMT-0500 (EST), 1424671154648,
13412, 1452, 8, "968.00", Tue May 19 2015 09:14:42 GMT-0400 (EDT), 1432041282343,
13413, 212, 9, "918.00", Thu Jan 14 2016 03:02:23 GMT-0500 (EST), 1452758543420,
13414, 59, 8, "896.00", Tue Jan 20 2015 03:39:41 GMT-0500 (EST), 1421743181780,
13415, 1375, 9, "864.00", Sat Feb 14 2015 00:30:44 GMT-0500 (EST), 1423891844636,
13416, 1281, 10, "640.00", Mon Sep 01 2014 19:00:03 GMT-0400 (EDT), 1409612403000,
13417, 815, 8, "632.00", Thu Mar 10 2016 14:49:53 GMT-0500 (EST), 1457639393032,
13418, 1433, 6, "366.00", Mon May 11 2015 18:08:42 GMT-0400 (EDT), 1431382122998,
13419, 1278, 5, "240.00", Tue May 26 2015 06:42:38 GMT-0400 (EDT), 1432636958201,
13420, 1137, 7, "385.00", Mon Jul 28 2014 01:32:45 GMT-0400 (EDT), 1406525565284,
13421, 1487, 6, "456.00", Mon Jun 01 2015 09:07:38 GMT-0400 (EDT), 1433164058664,
13422, 1482, 9, "441.00", Fri Oct 31 2014 07:47:00 GMT-0400 (EDT), 1414756020788,
13423, 677, 5, "285.00", Sat Jul 05 2014 10:27:39 GMT-0400 (EDT), 1404570459093,
13424, 105, 4, "232.00", Mon Aug 11 2014 21:04:03 GMT-0400 (EDT), 1407805443331,
13425, 877, 10, "1000.00", Thu Sep 18 2014 04:58:01 GMT-0400 (EDT), 1411030681366,
13426, 1371, 6, "666.00", Tue Jan 06 2015 03:14:03 GMT-0500 (EST), 1420532043969,
13427, 1371, 8, "872.00", Sun Nov 22 2015 11:33:52 GMT-0500 (EST), 1448210032532,
13428, 853, 4, "152.00", Mon Oct 26 2015 07:58:31 GMT-0400 (EDT), 1445860711460,
13429, 1487, 8, "664.00", Thu Dec 04 2014 07:38:38 GMT-0500 (EST), 1417696718231,
13430, 1473, 6, "696.00", Sun Sep 14 2014 21:24:39 GMT-0400 (EDT), 1410744279086,
13431, 280, 7, "665.00", Fri Mar 04 2016 15:05:05 GMT-0500 (EST), 1457121905579,
13432, 1476, 10, "1050.00", Fri Apr 04 2014 20:14:10 GMT-0400 (EDT), 1396656850066,
13433, 1348, 4, "420.00", Fri Nov 28 2014 02:11:27 GMT-0500 (EST), 1417158687418,
13434, 785, 5, "425.00", Thu Aug 27 2015 20:17:23 GMT-0400 (EDT), 1440721043831,
13435, 1164, 9, "846.00", Sun Aug 10 2014 16:44:22 GMT-0400 (EDT), 1407703462326,
13436, 1191, 6, "450.00", Fri Jun 05 2015 07:00:48 GMT-0400 (EDT), 1433502048211,
13437, 167, 5, "280.00", Sat Feb 14 2015 11:39:06 GMT-0500 (EST), 1423931946898,
13438, 1242, 9, "900.00", Fri Feb 27 2015 10:14:18 GMT-0500 (EST), 1425050058895,
13439, 62, 9, "1017.00", Tue Jun 24 2014 15:49:30 GMT-0400 (EDT), 1403639370129,
13440, 911, 5, "125.00", Mon Apr 14 2014 09:56:35 GMT-0400 (EDT), 1397483795837,
13441, 7, 10, "1060.00", Mon Jul 28 2014 05:19:45 GMT-0400 (EDT), 1406539185004,
13442, 160, 5, "170.00", Wed Dec 31 2014 22:54:29 GMT-0500 (EST), 1420084469035,
13443, 140, 1, "97.00", Wed Aug 27 2014 10:53:47 GMT-0400 (EDT), 1409151227407,
13444, 575, 5, "445.00", Wed Nov 26 2014 09:31:03 GMT-0500 (EST), 1417012263825,
13445, 523, 10, "570.00", Fri Jun 26 2015 04:44:21 GMT-0400 (EDT), 1435308261554,
13446, 575, 9, "504.00", Mon Jan 25 2016 19:53:07 GMT-0500 (EST), 1453769587408,
13447, 1479, 3, "240.00", Sun Oct 25 2015 23:40:54 GMT-0400 (EDT), 1445830854901,
13448, 575, 5, "165.00", Wed Oct 08 2014 18:42:41 GMT-0400 (EDT), 1412808161838,
13449, 812, 8, "392.00", Mon Feb 02 2015 19:53:10 GMT-0500 (EST), 1422924790495,
13450, 628, 9, "783.00", Fri May 08 2015 15:08:08 GMT-0400 (EDT), 1431112088401,
13451, 1256, 6, "720.00", Sun Aug 02 2015 01:19:29 GMT-0400 (EDT), 1438492769363,
13452, 1489, 10, "850.00", Thu Mar 24 2016 00:21:28 GMT-0400 (EDT), 1458793288448,
13453, 67, 3, "261.00", Fri Dec 26 2014 19:57:48 GMT-0500 (EST), 1419641868852,
13454, 326, 5, "550.00", Thu Jul 10 2014 15:12:30 GMT-0400 (EDT), 1405019550029,
13455, 98, 10, "1030.00", Sat Mar 28 2015 18:46:11 GMT-0400 (EDT), 1427582771008,
13456, 530, 7, "462.00", Thu Dec 10 2015 21:50:57 GMT-0500 (EST), 1449802257838,
13457, 1473, 1, "63.00", Wed Jul 08 2015 04:11:25 GMT-0400 (EDT), 1436343085070,
13458, 1261, 4, "416.00", Sun Jan 31 2016 10:07:42 GMT-0500 (EST), 1454252862761,
13459, 802, 6, "252.00", Sat Jul 11 2015 05:02:30 GMT-0400 (EDT), 1436605350693,
13460, 911, 5, "460.00", Sun Dec 13 2015 15:44:13 GMT-0500 (EST), 1450039453949,
13461, 695, 2, "128.00", Thu Sep 18 2014 03:14:26 GMT-0400 (EDT), 1411024466560,
13462, 17, 6, "372.00", Wed Feb 04 2015 03:04:25 GMT-0500 (EST), 1423037065002,
13463, 1400, 5, "405.00", Wed Sep 03 2014 15:03:59 GMT-0400 (EDT), 1409771039158,
13464, 1251, 4, "472.00", Sat Sep 12 2015 20:13:24 GMT-0400 (EDT), 1442103204779,
13465, 373, 8, "296.00", Fri Oct 23 2015 00:03:56 GMT-0400 (EDT), 1445573036394,
13466, 227, 6, "354.00", Sat Aug 09 2014 08:55:29 GMT-0400 (EDT), 1407588929428,
13467, 530, 10, "910.00", Sat Jul 19 2014 01:50:38 GMT-0400 (EDT), 1405749038890,
13468, 933, 3, "270.00", Sat Oct 31 2015 09:44:17 GMT-0400 (EDT), 1446299057224,
13469, 614, 10, "1170.00", Sat Feb 21 2015 20:35:54 GMT-0500 (EST), 1424568954189,
13470, 10, 4, "436.00", Fri Feb 13 2015 05:26:25 GMT-0500 (EST), 1423823185095,
13471, 999, 1, "40.00", Mon May 18 2015 02:01:31 GMT-0400 (EDT), 1431928891045,
13472, 167, 5, "130.00", Wed Apr 30 2014 17:38:50 GMT-0400 (EDT), 1398893930803,
13473, 911, 1, "26.00", Thu Feb 04 2016 14:04:43 GMT-0500 (EST), 1454612683037,
13474, 746, 7, "742.00", Sun Sep 14 2014 17:21:31 GMT-0400 (EDT), 1410729691795,
13475, 624, 5, "340.00", Wed May 27 2015 01:53:23 GMT-0400 (EDT), 1432706003726,
13476, 523, 7, "560.00", Thu Jan 01 2015 12:35:34 GMT-0500 (EST), 1420133734810,
13477, 1483, 9, "639.00", Wed Jun 18 2014 09:44:16 GMT-0400 (EDT), 1403099056107,
13478, 1281, 3, "180.00", Sun Apr 20 2014 08:06:47 GMT-0400 (EDT), 1397995607867,
13479, 308, 6, "246.00", Mon May 25 2015 03:33:54 GMT-0400 (EDT), 1432539234596,
13480, 933, 1, "113.00", Sat Apr 19 2014 16:33:23 GMT-0400 (EDT), 1397939603632,
13481, 721, 4, "472.00", Fri Mar 25 2016 23:43:09 GMT-0400 (EDT), 1458963789486,
13482, 540, 3, "351.00", Thu Oct 01 2015 05:14:47 GMT-0400 (EDT), 1443690887618,
13483, 1466, 1, "40.00", Thu Nov 05 2015 09:21:08 GMT-0500 (EST), 1446733268076,
13484, 10, 5, "545.00", Tue Dec 15 2015 02:38:35 GMT-0500 (EST), 1450165115931,
13485, 257, 10, "430.00", Mon Mar 07 2016 10:34:45 GMT-0500 (EST), 1457364885341,
13486, 575, 8, "864.00", Mon Dec 29 2014 06:31:33 GMT-0500 (EST), 1419852693324,
13487, 620, 3, "273.00", Mon Apr 21 2014 09:24:44 GMT-0400 (EDT), 1398086684984,
13488, 92, 3, "243.00", Thu Jun 05 2014 15:30:56 GMT-0400 (EDT), 1401996656485,
13489, 677, 10, "300.00", Thu Dec 03 2015 19:43:36 GMT-0500 (EST), 1449189816345,
13490, 140, 6, "342.00", Wed May 21 2014 22:30:47 GMT-0400 (EDT), 1400725847335,
13491, 947, 9, "387.00", Sat Jan 09 2016 04:05:39 GMT-0500 (EST), 1452330339462,
13492, 695, 9, "486.00", Tue Aug 04 2015 05:31:27 GMT-0400 (EDT), 1438680687907,
13493, 620, 10, "1140.00", Fri Sep 18 2015 00:04:10 GMT-0400 (EDT), 1442549050867,
13494, 1102, 3, "228.00", Sun Dec 06 2015 18:42:05 GMT-0500 (EST), 1449445325282,
13495, 187, 9, "927.00", Fri Dec 25 2015 21:46:51 GMT-0500 (EST), 1451098011500,
13496, 1137, 3, "135.00", Thu Mar 24 2016 03:55:55 GMT-0400 (EDT), 1458806155425,
13497, 1182, 5, "495.00", Mon Jul 06 2015 10:06:02 GMT-0400 (EDT), 1436191562563,
13498, 1433, 5, "265.00", Sat Mar 12 2016 20:38:46 GMT-0500 (EST), 1457833126227,
13499, 580, 3, "129.00", Mon Sep 01 2014 01:43:58 GMT-0400 (EDT), 1409550238969,
13500, 17, 2, "62.00", Wed Dec 31 2014 17:02:27 GMT-0500 (EST), 1420063347728,
13501, 1466, 4, "376.00", Sun Oct 12 2014 22:56:17 GMT-0400 (EDT), 1413168977411,
13502, 17, 7, "238.00", Sat Feb 28 2015 09:44:25 GMT-0500 (EST), 1425134665935,
13503, 1465, 4, "116.00", Tue Feb 23 2016 07:59:55 GMT-0500 (EST), 1456232395535,
13504, 1433, 2, "202.00", Fri Nov 28 2014 06:17:07 GMT-0500 (EST), 1417173427493,
13505, 346, 2, "146.00", Fri Nov 06 2015 08:54:48 GMT-0500 (EST), 1446818088594,
13506, 1313, 8, "256.00", Mon Dec 01 2014 12:04:35 GMT-0500 (EST), 1417453475855,
13507, 98, 2, "66.00", Sat Mar 29 2014 04:30:58 GMT-0400 (EDT), 1396081858765,
13508, 326, 10, "940.00", Fri May 15 2015 06:58:23 GMT-0400 (EDT), 1431687503837,
13509, 523, 8, "552.00", Sat Jan 17 2015 06:57:23 GMT-0500 (EST), 1421495843600,
13510, 812, 10, "340.00", Sun Sep 28 2014 09:37:30 GMT-0400 (EDT), 1411911450973,
13511, 1400, 8, "224.00", Fri Nov 27 2015 01:05:48 GMT-0500 (EST), 1448604348888,
13512, 149, 8, "824.00", Thu Mar 17 2016 17:39:26 GMT-0400 (EDT), 1458250766654,
13513, 1475, 2, "152.00", Sat Jan 24 2015 14:52:43 GMT-0500 (EST), 1422129163567,
13514, 105, 1, "61.00", Fri Aug 14 2015 06:48:05 GMT-0400 (EDT), 1439549285657,
13515, 401, 7, "553.00", Mon Nov 23 2015 20:26:42 GMT-0500 (EST), 1448328402381,
13516, 1328, 9, "450.00", Sat Nov 08 2014 08:58:14 GMT-0500 (EST), 1415455094983,
13517, 624, 9, "648.00", Tue Aug 12 2014 16:50:51 GMT-0400 (EDT), 1407876651442,
13518, 396, 3, "291.00", Thu Jan 15 2015 20:45:08 GMT-0500 (EST), 1421372708247,
13519, 1164, 4, "496.00", Wed Jun 18 2014 11:24:53 GMT-0400 (EDT), 1403105093869,
13520, 1465, 7, "189.00", Sun Sep 27 2015 19:33:49 GMT-0400 (EDT), 1443396829970,
13521, 947, 4, "116.00", Thu Jan 14 2016 04:06:20 GMT-0500 (EST), 1452762380195,
13522, 1476, 6, "432.00", Mon Aug 17 2015 08:16:24 GMT-0400 (EDT), 1439813784839,
13523, 373, 9, "981.00", Mon Apr 13 2015 21:21:01 GMT-0400 (EDT), 1428974461952,
13524, 140, 3, "165.00", Thu Aug 20 2015 08:15:14 GMT-0400 (EDT), 1440072914974,
13525, 812, 5, "580.00", Mon Oct 05 2015 06:11:37 GMT-0400 (EDT), 1444039897095,
13526, 7, 5, "155.00", Wed Jun 25 2014 23:13:58 GMT-0400 (EDT), 1403752438409,
13527, 311, 7, "665.00", Tue Mar 22 2016 10:00:05 GMT-0400 (EDT), 1458655205974,
13528, 1251, 7, "868.00", Sat Jul 26 2014 02:22:00 GMT-0400 (EDT), 1406355720507,
13529, 59, 2, "202.00", Wed Jan 27 2016 21:19:29 GMT-0500 (EST), 1453947569650,
13530, 1137, 9, "639.00", Fri Dec 18 2015 00:08:00 GMT-0500 (EST), 1450415280097,
13531, 355, 3, "339.00", Sun Sep 06 2015 12:19:01 GMT-0400 (EDT), 1441556341044,
13532, 887, 8, "880.00", Sun Aug 09 2015 07:31:49 GMT-0400 (EDT), 1439119909035,
13533, 802, 10, "980.00", Tue Jul 15 2014 06:07:05 GMT-0400 (EDT), 1405418825688,
13534, 908, 8, "616.00", Sun Oct 04 2015 11:32:58 GMT-0400 (EDT), 1443972778416,
13535, 51, 3, "216.00", Mon Jan 25 2016 19:09:48 GMT-0500 (EST), 1453766988910,
13536, 1473, 5, "435.00", Mon Aug 24 2015 11:26:51 GMT-0400 (EDT), 1440430011870,
13537, 39, 6, "282.00", Thu Aug 06 2015 08:46:02 GMT-0400 (EDT), 1438865162224,
13538, 805, 3, "324.00", Tue Mar 22 2016 06:38:31 GMT-0400 (EDT), 1458643111844,
13539, 1191, 2, "210.00", Sat Aug 01 2015 11:28:23 GMT-0400 (EDT), 1438442903438,
13540, 1379, 4, "116.00", Fri Jun 27 2014 12:51:33 GMT-0400 (EDT), 1403887893455,
13541, 721, 6, "222.00", Mon Jun 22 2015 08:46:00 GMT-0400 (EDT), 1434977160491,
13542, 588, 7, "238.00", Fri Feb 26 2016 06:28:45 GMT-0500 (EST), 1456486125447,
13543, 1155, 1, "63.00", Wed Mar 23 2016 20:49:56 GMT-0400 (EDT), 1458780596972,
13544, 371, 10, "550.00", Tue Jun 23 2015 16:06:18 GMT-0400 (EDT), 1435089978772,
13545, 1427, 5, "220.00", Tue Mar 17 2015 16:06:46 GMT-0400 (EDT), 1426622806729,
13546, 268, 5, "475.00", Mon Sep 08 2014 01:26:10 GMT-0400 (EDT), 1410153970954,
13547, 1493, 9, "1062.00", Sun Apr 05 2015 14:14:23 GMT-0400 (EDT), 1428257663965,
13548, 238, 10, "340.00", Thu Mar 03 2016 06:41:28 GMT-0500 (EST), 1457005288676,
13549, 111, 5, "335.00", Tue Jul 07 2015 02:37:42 GMT-0400 (EDT), 1436251062352,
13550, 1137, 8, "312.00", Fri Feb 13 2015 16:28:33 GMT-0500 (EST), 1423862913313,
13551, 1328, 9, "513.00", Wed May 27 2015 11:39:36 GMT-0400 (EDT), 1432741176041,
13552, 745, 10, "1040.00", Mon May 19 2014 14:27:02 GMT-0400 (EDT), 1400524022022,
13553, 105, 8, "648.00", Fri Jan 16 2015 21:06:15 GMT-0500 (EST), 1421460375206,
13554, 802, 4, "476.00", Thu Jan 28 2016 11:02:14 GMT-0500 (EST), 1453996934771,
13555, 807, 4, "216.00", Fri Oct 10 2014 00:26:31 GMT-0400 (EDT), 1412915191653,
13556, 1110, 3, "366.00", Wed Apr 15 2015 13:33:17 GMT-0400 (EDT), 1429119197553,
13557, 1473, 8, "352.00", Sat Sep 20 2014 00:59:13 GMT-0400 (EDT), 1411189153183,
13558, 614, 9, "576.00", Fri May 23 2014 22:26:58 GMT-0400 (EDT), 1400898418870,
13559, 167, 10, "730.00", Tue Feb 02 2016 22:06:30 GMT-0500 (EST), 1454468790642,
13560, 1040, 9, "837.00", Sun Jan 18 2015 11:58:56 GMT-0500 (EST), 1421600336329,
13561, 1182, 6, "546.00", Tue Jul 14 2015 14:45:15 GMT-0400 (EDT), 1436899515911,
13562, 1257, 9, "468.00", Sun Nov 30 2014 07:03:50 GMT-0500 (EST), 1417349030090,
13563, 227, 10, "1100.00", Wed Oct 29 2014 23:29:58 GMT-0400 (EDT), 1414639798209,
13564, 652, 7, "175.00", Tue Jul 08 2014 23:49:01 GMT-0400 (EDT), 1404877741390,
13565, 940, 6, "708.00", Sat Feb 14 2015 15:41:33 GMT-0500 (EST), 1423946493704,
13566, 111, 1, "59.00", Thu Feb 25 2016 02:58:54 GMT-0500 (EST), 1456387134637,
13567, 280, 4, "228.00", Fri May 30 2014 00:41:17 GMT-0400 (EDT), 1401424877608,
13568, 129, 4, "424.00", Sun Apr 20 2014 20:29:12 GMT-0400 (EDT), 1398040152106,
13569, 442, 4, "300.00", Sun Jun 28 2015 01:26:14 GMT-0400 (EDT), 1435469174578,
13570, 257, 3, "108.00", Thu May 07 2015 08:48:22 GMT-0400 (EDT), 1431002902743,
13571, 1396, 9, "450.00", Sun Jul 26 2015 16:24:32 GMT-0400 (EDT), 1437942272815,
13572, 1076, 10, "750.00", Fri Oct 03 2014 09:48:20 GMT-0400 (EDT), 1412344100507,
13573, 1348, 5, "210.00", Thu Feb 11 2016 02:43:55 GMT-0500 (EST), 1455176635319,
13574, 1433, 1, "55.00", Sun Jun 14 2015 16:52:32 GMT-0400 (EDT), 1434315152150,
13575, 140, 8, "688.00", Thu Mar 05 2015 12:20:21 GMT-0500 (EST), 1425576021351,
13576, 118, 8, "616.00", Fri Jun 27 2014 14:12:19 GMT-0400 (EDT), 1403892739640,
13577, 1465, 10, "1200.00", Sat Oct 03 2015 10:32:09 GMT-0400 (EDT), 1443882729316,
13578, 1366, 7, "385.00", Thu Sep 03 2015 14:15:11 GMT-0400 (EDT), 1441304111729,
13579, 530, 10, "430.00", Mon Jul 07 2014 09:01:52 GMT-0400 (EDT), 1404738112487,
13580, 1364, 8, "536.00", Thu Dec 10 2015 17:39:54 GMT-0500 (EST), 1449787194530,
13581, 39, 2, "158.00", Fri Aug 15 2014 04:38:59 GMT-0400 (EDT), 1408091939801,
13582, 1465, 7, "798.00", Sat Apr 12 2014 10:41:28 GMT-0400 (EDT), 1397313688125,
13583, 1493, 5, "200.00", Mon Apr 06 2015 17:33:55 GMT-0400 (EDT), 1428356035726,
13584, 1126, 2, "130.00", Mon Feb 29 2016 21:33:06 GMT-0500 (EST), 1456799586659,
13585, 947, 2, "132.00", Tue Jan 26 2016 09:09:00 GMT-0500 (EST), 1453817340913,
13586, 1009, 6, "660.00", Sat Dec 20 2014 17:00:35 GMT-0500 (EST), 1419112835142,
13587, 396, 5, "305.00", Sun Nov 15 2015 05:04:39 GMT-0500 (EST), 1447581879678,
13588, 523, 2, "214.00", Sat Jul 26 2014 23:00:30 GMT-0400 (EDT), 1406430030889,
13589, 695, 10, "1230.00", Fri Oct 10 2014 03:07:58 GMT-0400 (EDT), 1412924878734,
13590, 853, 6, "546.00", Thu Oct 23 2014 06:03:26 GMT-0400 (EDT), 1414058606479,
13591, 1137, 3, "222.00", Fri Jul 17 2015 23:13:02 GMT-0400 (EDT), 1437189182422,
13592, 908, 2, "226.00", Fri Mar 25 2016 08:39:07 GMT-0400 (EDT), 1458909547418,
13593, 810, 8, "256.00", Thu Jul 16 2015 10:41:04 GMT-0400 (EDT), 1437057664641,
13594, 1379, 6, "570.00", Fri Oct 24 2014 02:21:41 GMT-0400 (EDT), 1414131701668,
13595, 580, 4, "108.00", Sat Mar 29 2014 23:35:29 GMT-0400 (EDT), 1396150529072,
13596, 140, 3, "81.00", Fri Aug 15 2014 08:39:06 GMT-0400 (EDT), 1408106346202,
13597, 1487, 4, "476.00", Tue Jun 03 2014 17:01:20 GMT-0400 (EDT), 1401829280245,
13598, 1281, 1, "48.00", Tue Dec 15 2015 19:17:34 GMT-0500 (EST), 1450225054510,
13599, 1427, 9, "306.00", Mon Feb 01 2016 03:08:18 GMT-0500 (EST), 1454314098108,
13600, 580, 1, "98.00", Sun Aug 16 2015 20:40:32 GMT-0400 (EDT), 1439772032062,
13601, 326, 6, "282.00", Mon Jan 05 2015 17:55:14 GMT-0500 (EST), 1420498514889,
13602, 1473, 9, "333.00", Tue Sep 02 2014 08:11:34 GMT-0400 (EDT), 1409659894640,
13603, 933, 1, "82.00", Tue Sep 02 2014 02:56:02 GMT-0400 (EDT), 1409640962631,
13604, 51, 10, "990.00", Sun Feb 21 2016 04:29:04 GMT-0500 (EST), 1456046944323,
13605, 33, 7, "315.00", Tue Jul 15 2014 14:42:49 GMT-0400 (EDT), 1405449769239,
13606, 908, 9, "252.00", Sat Dec 19 2015 15:35:55 GMT-0500 (EST), 1450557355507,
13607, 1062, 2, "112.00", Sat Apr 04 2015 20:48:01 GMT-0400 (EDT), 1428194881104,
13608, 512, 10, "1120.00", Tue Aug 19 2014 11:04:00 GMT-0400 (EDT), 1408460640081,
13609, 575, 7, "511.00", Fri Oct 30 2015 03:34:12 GMT-0400 (EDT), 1446190452729,
13610, 92, 4, "248.00", Sat Sep 13 2014 15:11:50 GMT-0400 (EDT), 1410635510647,
13611, 1040, 5, "410.00", Mon Jul 13 2015 20:51:10 GMT-0400 (EDT), 1436835070228,
13612, 1350, 8, "544.00", Thu Jan 14 2016 00:01:31 GMT-0500 (EST), 1452747691298,
13613, 371, 5, "130.00", Sun Mar 20 2016 18:31:47 GMT-0400 (EDT), 1458513107055,
